FileName;Script_Type
IRHT_P_000886.tif;Semihybrida
IRHT_P_000959.tif;Semihybrida
IRHT_P_000960.tif;Semihybrida
IRHT_P_001028.tif;Semihybrida
IRHT_P_001083.tif;Semihybrida
IRHT_P_001087.tif;Semihybrida
IRHT_P_001255.tif;Semihybrida
IRHT_P_001685.tif;Semihybrida
IRHT_P_001686.tif;Semihybrida
IRHT_P_001687.tif;Semihybrida
IRHT_P_001688.tif;Semihybrida
IRHT_P_001689.tif;Semihybrida
IRHT_P_001711.tif;Semihybrida
IRHT_P_001803.tif;Semihybrida
IRHT_P_001916.tif;Semihybrida
IRHT_P_001929.tif;Semihybrida
IRHT_P_001940.tif;Semihybrida
IRHT_P_001941.tif;Semihybrida
IRHT_P_001970.tif;Semihybrida
IRHT_P_002038.tif;Semihybrida
IRHT_P_002045.tif;Semihybrida
IRHT_P_002049.tif;Semihybrida
IRHT_P_002055.tif;Semihybrida
IRHT_P_002057.tif;Semihybrida
IRHT_P_002074.tif;Semihybrida
IRHT_P_002143.tif;Semihybrida
IRHT_P_002150.tif;Semihybrida
IRHT_P_002164.tif;Semihybrida
IRHT_P_002170.tif;Semihybrida
IRHT_P_002208.tif;Semihybrida
IRHT_P_002228.tif;Semihybrida
IRHT_P_002229.tif;Semihybrida
IRHT_P_002231.tif;Semihybrida
IRHT_P_002236.tif;Semihybrida
IRHT_P_002237.tif;Semihybrida
IRHT_P_002367.tif;Semihybrida
IRHT_P_002376.tif;Semihybrida
IRHT_P_002416.tif;Semihybrida
IRHT_P_002503.tif;Semihybrida
IRHT_P_002758.tif;Semihybrida
IRHT_P_002847.tif;Semihybrida
IRHT_P_003076.tif;Semihybrida
IRHT_P_003159.tif;Semihybrida
IRHT_P_003350.tif;Semihybrida
IRHT_P_003384.tif;Semihybrida
IRHT_P_003444.tif;Semihybrida
IRHT_P_003662.tif;Semihybrida
IRHT_P_003700.tif;Semihybrida
IRHT_P_003765.tif;Semihybrida
IRHT_P_003792.tif;Semihybrida
IRHT_P_004053.tif;Semihybrida
IRHT_P_004111.tif;Semihybrida
IRHT_P_004155.tif;Semihybrida
IRHT_P_004159.tif;Semihybrida
IRHT_P_004173.tif;Semihybrida
IRHT_P_004177.tif;Semihybrida
IRHT_P_004178.tif;Semihybrida
IRHT_P_004190.tif;Semihybrida
IRHT_P_004193.tif;Semihybrida
IRHT_P_004206.tif;Semihybrida
IRHT_P_004211.tif;Semihybrida
IRHT_P_004221.tif;Semihybrida
IRHT_P_004585.tif;Semihybrida
IRHT_P_004805.tif;Semihybrida
IRHT_P_004822.tif;Semihybrida
IRHT_P_004871.tif;Semihybrida
IRHT_P_005038.tif;Semihybrida
IRHT_P_005195.tif;Semihybrida
IRHT_P_005258.tif;Semihybrida
IRHT_P_005980.tif;Semihybrida
IRHT_P_008361.tif;Semihybrida
IRHT_P_009185.tif;Semihybrida
IRHT_P_009284.tif;Semihybrida
IRHT_P_009309.tif;Semihybrida
IRHT_P_009405.tif;Semihybrida
IRHT_P_009413.tif;Semihybrida
btv1b9076499m_f12_1.tif;Half_uncial
btv1b9076499m_f12_2.tif;Half_uncial
btv1b9076499m_f12_3.tif;Half_uncial
btv1b9076499m_f12_4.tif;Half_uncial
btv1b9076499m_f22_1.tif;Half_uncial
btv1b9076499m_f22_2.tif;Half_uncial
btv1b9076499m_f22_3.tif;Half_uncial
btv1b9076499m_f22_4.tif;Half_uncial
btv1b9076499m_f22_5.tif;Half_uncial
btv1b9076499m_f32_1.tif;Half_uncial
btv1b9076499m_f32_2.tif;Half_uncial
btv1b9076499m_f32_3.tif;Half_uncial
btv1b9076499m_f32_4.tif;Half_uncial
btv1b9076499m_f32_5.tif;Half_uncial
btv1b9076499m_f32_6.tif;Half_uncial
btv1b9076499m_f42_1.tif;Half_uncial
btv1b9076499m_f42_2.tif;Half_uncial
btv1b9076499m_f42_3.tif;Half_uncial
btv1b9076499m_f42_4.tif;Half_uncial
btv1b9076499m_f42_5.tif;Half_uncial
btv1b9076499m_f42_6.tif;Half_uncial
btv1b9076499m_f53_1.tif;Half_uncial
btv1b9076499m_f53_2.tif;Half_uncial
btv1b9076499m_f53_3.tif;Half_uncial
btv1b9076499m_f53_4.tif;Half_uncial
btv1b9076499m_f53_5.tif;Half_uncial
btv1b9076499m_f53_6.tif;Half_uncial
btv1b9076499m_f63_1.tif;Half_uncial
btv1b9076499m_f63_2.tif;Half_uncial
btv1b9076499m_f63_3.tif;Half_uncial
btv1b9076499m_f63_4.tif;Half_uncial
btv1b9076499m_f63_5.tif;Half_uncial
btv1b9076499m_f63_6.tif;Half_uncial
btv1b9076499m_f72_1.tif;Half_uncial
btv1b9076499m_f72_2.tif;Half_uncial
btv1b9076499m_f72_3.tif;Half_uncial
btv1b9076499m_f72_4.tif;Half_uncial
btv1b9076499m_f82_1.tif;Half_uncial
btv1b9076499m_f82_2.tif;Half_uncial
btv1b9076499m_f82_3.tif;Half_uncial
btv1b9076499m_f82_4.tif;Half_uncial
btv1b9076499m_f93_1.tif;Half_uncial
btv1b9076499m_f93_2.tif;Half_uncial
btv1b9076499m_f93_3.tif;Half_uncial
btv1b9076499m_f93_4.tif;Half_uncial
btv1b90767290_f10_1.tif;Half_uncial
btv1b90767290_f10_2.tif;Half_uncial
btv1b90767290_f10_3.tif;Half_uncial
btv1b90767290_f10_4.tif;Half_uncial
btv1b90767290_f14_1.tif;Half_uncial
btv1b90767290_f14_2.tif;Half_uncial
btv1b90767290_f14_3.tif;Half_uncial
btv1b90767290_f14_4.tif;Half_uncial
btv1b90767290_f20_1.tif;Half_uncial
btv1b90767290_f20_2.tif;Half_uncial
btv1b90767290_f20_3.tif;Half_uncial
btv1b90767290_f20_4.tif;Half_uncial
btv1b90767290_f22_1.tif;Half_uncial
btv1b90767290_f22_2.tif;Half_uncial
btv1b90767290_f22_3.tif;Half_uncial
btv1b90767290_f22_4.tif;Half_uncial
btv1b90767290_f28.tif;Half_uncial
btv1b9076864s_f16_1.tif;Half_uncial
btv1b9076864s_f16_2.tif;Half_uncial
btv1b9076864s_f16_3.tif;Half_uncial
btv1b9076864s_f16_4.tif;Half_uncial
btv1b9076864s_f25_1.tif;Half_uncial
btv1b9076864s_f25_2.tif;Half_uncial
btv1b9076864s_f25_3.tif;Half_uncial
btv1b9076864s_f25_4.tif;Half_uncial
btv1b9076864s_f35_1.tif;Half_uncial
btv1b9076864s_f35_2.tif;Half_uncial
btv1b9076864s_f35_3.tif;Half_uncial
btv1b9076864s_f35_4.tif;Half_uncial
btv1b9076864s_f46_1.tif;Half_uncial
btv1b9076864s_f46_2.tif;Half_uncial
btv1b9076864s_f46_3.tif;Half_uncial
btv1b9076864s_f46_4.tif;Half_uncial
btv1b9076864s_f56_1.tif;Half_uncial
btv1b9076864s_f56_2.tif;Half_uncial
btv1b9076864s_f56_3.tif;Half_uncial
btv1b9076864s_f56_4.tif;Half_uncial
btv1b9076864s_f8_1.tif;Half_uncial
btv1b9076864s_f8_2.tif;Half_uncial
btv1b9076864s_f8_3.tif;Half_uncial
btv1b9076864s_f8_4.tif;Half_uncial
IRHT_P_004965.tif;Half_uncial
IRHT_P_004968.tif;Half_uncial
IRHT_P_004987.tif;Half_uncial
IRHT_P_008577.tif;Half_uncial
IRHT_P_000388.tif;Semitextualis 
IRHT_P_000664.tif;Semitextualis 
IRHT_P_000668.tif;Semitextualis 
IRHT_P_001794.tif;Semitextualis 
IRHT_P_001830.tif;Semitextualis 
IRHT_P_001832.tif;Semitextualis 
IRHT_P_001833.tif;Semitextualis 
IRHT_P_003016.tif;Semitextualis 
IRHT_P_003047.tif;Semitextualis 
IRHT_P_003495.tif;Semitextualis 
IRHT_P_003496.tif;Semitextualis 
IRHT_P_003730.tif;Semitextualis 
IRHT_P_003780.tif;Semitextualis 
IRHT_P_003802.tif;Semitextualis 
IRHT_P_003930.tif;Semitextualis 
IRHT_P_004142.tif;Semitextualis 
IRHT_P_004233.tif;Semitextualis 
IRHT_P_004235.tif;Semitextualis 
IRHT_P_004244.tif;Semitextualis 
IRHT_P_004930.tif;Semitextualis 
IRHT_P_004940.tif;Semitextualis 
IRHT_P_004946.tif;Semitextualis 
IRHT_P_004951.tif;Semitextualis 
IRHT_P_005162.tif;Semitextualis 
IRHT_P_005170.tif;Semitextualis 
IRHT_P_005720.tif;Semitextualis 
IRHT_P_006416.tif;Semitextualis 
IRHT_P_006520.tif;Semitextualis 
IRHT_P_007212.tif;Semitextualis 
IRHT_P_007302.tif;Semitextualis 
IRHT_P_007310.tif;Semitextualis 
IRHT_P_007490.tif;Semitextualis 
IRHT_P_007570.tif;Semitextualis 
IRHT_P_007642.tif;Semitextualis 
IRHT_P_007708.tif;Semitextualis 
IRHT_P_007859.tif;Semitextualis 
IRHT_P_007882.tif;Semitextualis 
IRHT_P_007883.tif;Semitextualis 
IRHT_P_007952.tif;Semitextualis 
IRHT_P_008141.tif;Semitextualis 
IRHT_P_008175.tif;Semitextualis 
IRHT_P_008203.tif;Semitextualis 
IRHT_P_008204.tif;Semitextualis 
IRHT_P_008205.tif;Semitextualis 
IRHT_P_008225.tif;Semitextualis 
IRHT_P_008228.tif;Semitextualis 
IRHT_P_008229.tif;Semitextualis 
IRHT_P_008251.tif;Semitextualis 
IRHT_P_008263.tif;Semitextualis 
IRHT_P_008289.tif;Semitextualis 
IRHT_P_008338.tif;Semitextualis 
IRHT_P_008339.tif;Semitextualis 
IRHT_P_008360.tif;Semitextualis 
IRHT_P_008366.tif;Semitextualis 
IRHT_P_008384.tif;Semitextualis 
IRHT_P_008396.tif;Semitextualis 
IRHT_P_008397.tif;Semitextualis 
IRHT_P_008492.tif;Semitextualis 
IRHT_P_008550.tif;Semitextualis 
IRHT_P_008564.tif;Semitextualis 
IRHT_P_008649.tif;Semitextualis 
IRHT_P_008650.tif;Semitextualis 
IRHT_P_008675.tif;Semitextualis 
IRHT_P_008689.tif;Semitextualis 
IRHT_P_008708.tif;Semitextualis 
IRHT_P_008777.tif;Semitextualis 
IRHT_P_008933.tif;Semitextualis 
IRHT_P_009199.tif;Semitextualis 
IRHT_P_000341.tif;Textualis
IRHT_P_000382.tif;Textualis
IRHT_P_000398.tif;Textualis
IRHT_P_000399.tif;Textualis
IRHT_P_000400.tif;Textualis
IRHT_P_000419.tif;Textualis
IRHT_P_000420.tif;Textualis
IRHT_P_000443.tif;Textualis
IRHT_P_000458.tif;Textualis
IRHT_P_000470.tif;Textualis
IRHT_P_000471.tif;Textualis
IRHT_P_000482.tif;Textualis
IRHT_P_000492.tif;Textualis
IRHT_P_000550.tif;Textualis
IRHT_P_000602.tif;Textualis
IRHT_P_000638.tif;Textualis
IRHT_P_000639.tif;Textualis
IRHT_P_000645.tif;Textualis
IRHT_P_000674.tif;Textualis
IRHT_P_000675.tif;Textualis
IRHT_P_000709.tif;Textualis
IRHT_P_000710.tif;Textualis
IRHT_P_000837.tif;Textualis
IRHT_P_000846.tif;Textualis
IRHT_P_000936.tif;Textualis
IRHT_P_001037.tif;Textualis
IRHT_P_001038.tif;Textualis
IRHT_P_001040.tif;Textualis
IRHT_P_001041.tif;Textualis
IRHT_P_001042.tif;Textualis
IRHT_P_001045.tif;Textualis
IRHT_P_001098.tif;Textualis
IRHT_P_001173.tif;Textualis
IRHT_P_001231.tif;Textualis
IRHT_P_001232.tif;Textualis
IRHT_P_001236.tif;Textualis
IRHT_P_001242.tif;Textualis
IRHT_P_001243.tif;Textualis
IRHT_P_001707.tif;Textualis
IRHT_P_001722.tif;Textualis
IRHT_P_001769.tif;Textualis
IRHT_P_001770.tif;Textualis
IRHT_P_001995.tif;Textualis
IRHT_P_002039.tif;Textualis
IRHT_P_002124.tif;Textualis
IRHT_P_002140.tif;Textualis
IRHT_P_002145.tif;Textualis
IRHT_P_002146.tif;Textualis
IRHT_P_002174.tif;Textualis
IRHT_P_002175.tif;Textualis
IRHT_P_002240.tif;Textualis
IRHT_P_002368.tif;Textualis
IRHT_P_002380.tif;Textualis
IRHT_P_002393.tif;Textualis
IRHT_P_002410.tif;Textualis
IRHT_P_002413.tif;Textualis
IRHT_P_002423.tif;Textualis
IRHT_P_002430.tif;Textualis
IRHT_P_002432.tif;Textualis
IRHT_P_002433.tif;Textualis
IRHT_P_002436.tif;Textualis
IRHT_P_002437.tif;Textualis
IRHT_P_002438.tif;Textualis
IRHT_P_002466.tif;Textualis
IRHT_P_002472.tif;Textualis
IRHT_P_002473.tif;Textualis
IRHT_P_002479.tif;Textualis
IRHT_P_002505.tif;Textualis
IRHT_P_002525.tif;Textualis
IRHT_P_004875.tif;Textualis
IRHT_P_005121.tif;Textualis
IRHT_P_005140.tif;Textualis
IRHT_P_005141.tif;Textualis
IRHT_P_005150.tif;Textualis
IRHT_P_005152.tif;Textualis
IRHT_P_005154.tif;Textualis
IRHT_P_005658.tif;Textualis
IRHT_P_005722.tif;Textualis
IRHT_P_006017.tif;Textualis
IRHT_P_008946.tif;Textualis
IRHT_P_008947.tif;Textualis
IRHT_P_008948.tif;Textualis
IRHT_P_008958.tif;Textualis
IRHT_P_008971.tif;Textualis
IRHT_P_008978.tif;Textualis
